10/19/2016,US DOLLAR,101.2953,101.1994,101.3911
10/19/2016,SW KRONER,11.5095,11.496,11.523
10/19/2016,NOR KRONER,12.412,12.3972,12.4268
10/19/2016,DAN KRONER,15.0746,15.0592,15.09
10/19/2016,IND RUPEE,1.5168,1.5152,1.5185
10/19/2016,HONGKONG DOLLAR,13.0537,13.0413,13.066
10/19/2016,SINGAPORE DOLLAR,73.4583,73.3755,73.5411
10/19/2016,SAUDI RIYAL,27.0013,26.9721,27.0304
10/19/2016,CHINESE YUAN,15.0693,15.0485,15.0902
10/19/2016,JPY (100),97.6858,97.5887,97.7829
10/19/2016,S FRANC,102.5723,102.4701,102.6745
10/19/2016,CAN $,76.6314,76.5561,76.7068
10/19/2016,STG POUND,124.1928,124.0561,124.3294
10/19/2016,EURO,112.26,112.1428,112.3772
10/19/2016,SA RAND,7.0759,7.0655,7.0863
10/19/2016,KES / USHS,33.7628,33.6815,33.8441
10/19/2016,KES / TSHS,21.5509,21.4812,21.6207
10/19/2016,KES / RWF,7.9634,7.9213,8.0055
10/19/2016,KES / BIF,16.5194,16.4051,16.6338
10/19/2016,AE DIRHAM,27.5784,27.5493,27.6074
10/19/2016,AUSTRALIAN $,76.4222,76.3246,76.5199
Date,US DOLLAR,STG POUND,,
1/10/2016,,,,
10/19/2016,US DOLLAR,101.2953,101.1994,101.3911
10/19/2016,SW KRONER,11.5095,11.496,11.523
10/19/2016,NOR KRONER,12.412,12.3972,12.4268
10/19/2016,DAN KRONER,15.0746,15.0592,15.09
10/19/2016,IND RUPEE,1.5168,1.5152,1.5185
10/19/2016,HONGKONG DOLLAR,13.0537,13.0413,13.066
10/19/2016,SINGAPORE DOLLAR,73.4583,73.3755,73.5411
10/19/2016,SAUDI RIYAL,27.0013,26.9721,27.0304
10/19/2016,CHINESE YUAN,15.0693,15.0485,15.0902
10/19/2016,JPY (100),97.6858,97.5887,97.7829
10/19/2016,S FRANC,102.5723,102.4701,102.6745
10/19/2016,CAN $,76.6314,76.5561,76.7068
10/19/2016,STG POUND,124.1928,124.0561,124.3294
10/19/2016,EURO,112.26,112.1428,112.3772
10/19/2016,SA RAND,7.0759,7.0655,7.0863
10/19/2016,KES / USHS,33.7628,33.6815,33.8441
10/19/2016,KES / TSHS,21.5509,21.4812,21.6207
10/19/2016,KES / RWF,7.9634,7.9213,8.0055
10/19/2016,KES / BIF,16.5194,16.4051,16.6338
10/19/2016,AE DIRHAM,27.5784,27.5493,27.6074
10/19/2016,AUSTRALIAN $,76.4222,76.3246,76.5199
11/1/2016,US DOLLAR,101.2953,101.1994,101.3911
11/1/2016,SW KRONER,11.5095,11.496,11.523
11/1/2016,NOR KRONER,12.412,12.3972,12.4268
11/1/2016,DAN KRONER,15.0746,15.0592,15.09
11/1/2016,IND RUPEE,1.5168,1.5152,1.5185
11/1/2016,HONGKONG DOLLAR,13.0537,13.0413,13.066
11/1/2016,SINGAPORE DOLLAR,73.4583,73.3755,73.5411
11/1/2016,SAUDI RIYAL,27.0013,26.9721,27.0304
11/1/2016,CHINESE YUAN,15.0693,15.0485,15.0902
11/1/2016,JPY (100),97.6858,97.5887,97.7829
11/1/2016,S FRANC,102.5723,102.4701,102.6745
11/1/2016,CAN $,76.6314,76.5561,76.7068
11/1/2016,STG POUND,124.1928,124.0561,124.3294
11/1/2016,EURO,112.26,112.1428,112.3772
11/1/2016,SA RAND,7.0759,7.0655,7.0863
11/1/2016,KES / USHS,33.7628,33.6815,33.8441
11/1/2016,KES / TSHS,21.5509,21.4812,21.6207
11/1/2016,KES / RWF,7.9634,7.9213,8.0055
11/1/2016,KES / BIF,16.5194,16.4051,16.6338
11/1/2016,AE DIRHAM,27.5784,27.5493,27.6074
11/1/2016,AUSTRALIAN $,76.4222,76.3246,76.5199
11/1/2016,US DOLLAR,101.2953,101.1994,101.3911
11/1/2016,SW KRONER,11.5095,11.496,11.523
11/1/2016,NOR KRONER,12.412,12.3972,12.4268
11/1/2016,DAN KRONER,15.0746,15.0592,15.09
11/1/2016,IND RUPEE,1.5168,1.5152,1.5185
11/1/2016,HONGKONG DOLLAR,13.0537,13.0413,13.066
11/1/2016,SINGAPORE DOLLAR,73.4583,73.3755,73.5411
11/1/2016,SAUDI RIYAL,27.0013,26.9721,27.0304
11/1/2016,CHINESE YUAN,15.0693,15.0485,15.0902
11/1/2016,JPY (100),97.6858,97.5887,97.7829
11/1/2016,S FRANC,102.5723,102.4701,102.6745
11/1/2016,CAN $,76.6314,76.5561,76.7068
11/1/2016,STG POUND,124.1928,124.0561,124.3294
11/1/2016,EURO,112.26,112.1428,112.3772
11/1/2016,SA RAND,7.0759,7.0655,7.0863
11/1/2016,KES / USHS,33.7628,33.6815,33.8441
11/1/2016,KES / TSHS,21.5509,21.4812,21.6207
11/1/2016,KES / RWF,7.9634,7.9213,8.0055
11/1/2016,KES / BIF,16.5194,16.4051,16.6338
11/1/2016,AE DIRHAM,27.5784,27.5493,27.6074
11/1/2016,AUSTRALIAN $,76.4222,76.3246,76.5199
11/1/2016,US DOLLAR,101.2953,101.1994,101.3911
11/1/2016,SW KRONER,11.5095,11.496,11.523
11/1/2016,NOR KRONER,12.412,12.3972,12.4268
11/1/2016,DAN KRONER,15.0746,15.0592,15.09
11/1/2016,IND RUPEE,1.5168,1.5152,1.5185
11/1/2016,HONGKONG DOLLAR,13.0537,13.0413,13.066
11/1/2016,SINGAPORE DOLLAR,73.4583,73.3755,73.5411
11/1/2016,SAUDI RIYAL,27.0013,26.9721,27.0304
11/1/2016,CHINESE YUAN,15.0693,15.0485,15.0902
11/1/2016,JPY (100),97.6858,97.5887,97.7829
11/1/2016,S FRANC,102.5723,102.4701,102.6745
11/1/2016,CAN $,76.6314,76.5561,76.7068
11/1/2016,STG POUND,124.1928,124.0561,124.3294
11/1/2016,EURO,112.26,112.1428,112.3772
11/1/2016,SA RAND,7.0759,7.0655,7.0863
11/1/2016,KES / USHS,33.7628,33.6815,33.8441
11/1/2016,KES / TSHS,21.5509,21.4812,21.6207
11/1/2016,KES / RWF,7.9634,7.9213,8.0055
11/1/2016,KES / BIF,16.5194,16.4051,16.6338
11/1/2016,AE DIRHAM,27.5784,27.5493,27.6074
11/1/2016,AUSTRALIAN $,76.4222,76.3246,76.5199
11/1/2016,US DOLLAR,101.2953,101.1994,101.3911
11/1/2016,SW KRONER,11.5095,11.496,11.523
11/1/2016,NOR KRONER,12.412,12.3972,12.4268
11/1/2016,DAN KRONER,15.0746,15.0592,15.09
11/1/2016,IND RUPEE,1.5168,1.5152,1.5185
11/1/2016,HONGKONG DOLLAR,13.0537,13.0413,13.066
11/1/2016,SINGAPORE DOLLAR,73.4583,73.3755,73.5411
11/1/2016,SAUDI RIYAL,27.0013,26.9721,27.0304
11/1/2016,CHINESE YUAN,15.0693,15.0485,15.0902
11/1/2016,JPY (100),97.6858,97.5887,97.7829
11/1/2016,S FRANC,102.5723,102.4701,102.6745
11/1/2016,CAN $,76.6314,76.5561,76.7068
11/1/2016,STG POUND,124.1928,124.0561,124.3294
11/1/2016,EURO,112.26,112.1428,112.3772
11/1/2016,SA RAND,7.0759,7.0655,7.0863
11/1/2016,KES / USHS,33.7628,33.6815,33.8441
11/1/2016,KES / TSHS,21.5509,21.4812,21.6207
11/1/2016,KES / RWF,7.9634,7.9213,8.0055
11/1/2016,KES / BIF,16.5194,16.4051,16.6338
11/1/2016,AE DIRHAM,27.5784,27.5493,27.6074
11/1/2016,AUSTRALIAN $,76.4222,76.3246,76.5199
11/9/2016,US DOLLAR,101.7208,101.6227778,101.8188889
11/9/2016,STG POUND,125.8483,125.7055556,125.9911111
11/9/2016,EURO,112.3558,112.2355556,112.4761111
11/9/2016,SA RAND,7.6167,7.606495343,7.626883063
11/9/2016,KES / USHS,34.4375,34.35511857,34.51982003
11/9/2016,KES / TSHS,21.4509,21.38110152,21.5207658
11/9/2016,KES / RWF,7.9614,7.919355719,8.003520646
11/9/2016,KES / BIF,16.4618,16.34765433,16.57600822
11/9/2016,AE DIRHAM,27.6938,27.66450095,27.72317066
11/9/2016,CAN $,76.0757,75.99101008,76.1604375
11/9/2016,S FRANC,104.2436,104.0897038,104.3975073
11/9/2016,JPY (100),97.0434,96.93130273,97.15542833
11/9/2016,SW KRONER,11.307,11.29355298,11.32037945
11/9/2016,NOR KRONER,12.3697,12.35595382,12.38341185
11/9/2016,DAN KRONER,15.0996,15.08405364,15.11518199
11/9/2016,IND RUPEE,1.5284,1.526656077,1.530064225
11/9/2016,HONGKONG DOLLAR,13.117,13.10433117,13.12961984
11/9/2016,SINGAPORE DOLLAR,73.1752,73.07311266,73.27735796
11/9/2016,SAUDI RIYAL,27.1219,27.09362743,27.15025569
11/9/2016,CHINESE YUAN,14.9867,14.9647726,15.00868056
